=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2026.08.28 21:18:28 =~=~=~=~=~=~=~=~=~=~=~=
T,38736,121,1940,56255,1444,32798,144
T,38737,121,1940,56261,1444,32798,142
T,38738,121,1940,56259,1444,32798,142
T,38739,121,1940,56259,1444,32798,142
T,38740,121,1940,56259,1444,32798,142
T,38741,121,1940,56257,1444,32798,142
T,38742,121,1940,56258,1444,32798,142
T,38743,121,1940,56258,1444,32798,142
T,38744,122,1944,56450,1444,32798,142
T,38745,121,1940,56257,1444,32798,142
T,38746,122,1944,56449,1444,32798,142
T,38747,122,1944,56448,1444,32798,142
T,38748,122,1944,56447,1444,32798,144
T,38749,122,1944,56447,1444,32798,144
T,38750,122,1944,56451,1444,32798,142
T,38751,122,1944,56451,1444,32798,142
T,38752,123,1948,56643,1444,32798,142
T,38753,117,1924,55486,1444,32798,142
T,38754,122,1944,56451,1444,32798,142
T,38755,123,1948,56642,1444,32798,142
T,38756,118,1928,55682,1444,32798,142
T,38757,117,1924,55490,1444,32798,142
T,38758,123,1948,56643,1444,32798,142
T,38759,118,1928,55682,1444,32798,142
T,38760,118,1928,55680,1444,32798,142
T,38761,118,1928,55680,1444,32798,142
T,38762,118,1928,55680,1444,32798,142
T,38763,119,1932,55872,1444,32798,142
T,38764,119,1932,55872,1444,32798,142
T,38765,117,1924,55488,1444,32798,142
T,38766,123,1948,56644,1444,32798,142
T,38767,118,1928,55677,1444,32798,144
T,38768,118,1928,55683,1444,32798,142
T,38769,119,1932,55874,1444,32798,142
T,38770,119,1932,55875,1444,32798,142
T,38771,118,1928,55681,1444,32798,142
T,38772,119,1932,55875,1444,32798,142
T,38773,119,1932,55872,1444,32798,142
T,38774,119,1932,55873,1444,32798,142
T,38775,119,1932,55872,1444,32798,142
T,38776,120,1936,56065,1444,32798,142
T,38777,119,1932,55873,1444,32798,142
T,38778,120,1936,56064,1444,32798,142
T,38779,119,1932,55870,1444,32798,144
T,38780,120,1936,56062,1444,32798,144
T,38781,119,1932,55874,1444,32798,142
T,38782,120,1936,56067,1444,32798,142
T,38783,120,1936,56067,1444,32798,142
T,38784,120,1936,56067,1444,32798,142
T,38785,119,1932,55874,1444,32798,142
T,38786,121,1940,56258,1444,32798,142
T,38787,120,1936,56066,1444,32798,142
T,38788,121,1940,56257,1444,32798,142
T,38789,120,1936,56065,1444,32798,142
